t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,perm_entropy,betti_1,De,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
149.171906,bio,0.000000,1.351700,1.399697,0.000000,1.351700,0.000000,ONLINE_RIGETTI,0.311857,0.000000,0.811603,7.000000,2.469483,-0.024314,0.811603,0.320000,4.677862,HOMEOSTASIS | De: 224.55,0.678043,47.309491,224.545027,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
149.733642,bio,0.000000,0.738706,7.029983,0.000000,0.738706,0.000000,ONLINE_RIGETTI,0.000000,0.759688,0.811603,7.000000,2.638187,-0.024839,0.811603,0.320000,11.395326,HOMEOSTASIS | De: 143.28,0.791671,25.854708,143.278921,E2,0.688600,E5,0.311400,E1,0.000000,,0,0.00
150.265790,bio,0.000000,2.494931,4.416532,0.000000,2.494931,0.000000,ONLINE_RIGETTI,0.000000,0.180131,0.811603,7.000000,2.807997,-0.025577,0.811603,0.320000,2.701964,HOMEOSTASIS | De: 500.86,0.819385,87.322568,500.855314,E2,0.679746,E5,0.320254,E1,0.000000,E1,0,0.00
150.827220,bio,0.000000,1.514508,2.040227,0.000000,1.514508,0.000000,ONLINE_RIGETTI,0.777689,0.000000,0.811603,7.000000,2.978437,-0.026632,0.811603,0.320000,11.665339,HOMEOSTASIS | De: 338.10,0.911189,53.007772,338.100571,E2,0.999990,E5,0.000010,E1,0.000000,E1,0,0.00
151.361287,bio,0.000000,2.927137,5.188380,0.000000,2.927137,0.000000,ONLINE_RIGETTI,0.201411,0.145449,1.734305,7.000000,3.148961,-0.028160,1.734305,0.320000,0.839430,ISOSTASIS | De: 669.05 | Estrés: ALTO,0.932935,102.449807,669.053140,E5,0.804818,E2,0.195182,E1,0.000000,E1,0,0.00
151.888111,bio,0.000000,3.599789,7.425400,0.000000,3.599789,0.000000,ONLINE_RIGETTI,0.000000,0.873369,1.734305,7.000000,3.318920,-0.030400,1.734305,0.320000,13.100539,ISOSTASIS | De: 841.95 | Estrés: ALTO,0.954644,125.992599,841.946945,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
152.448514,bio,0.000000,3.075058,5.602318,0.000000,3.075058,0.000000,ONLINE_RIGETTI,0.219028,0.127833,1.734305,7.000000,3.487499,-0.033712,1.734305,0.320000,1.367919,ISOSTASIS | De: 720.73 | Estrés: ALTO,0.956650,107.627014,720.730037,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
153.010391,bio,0.000000,1.253318,1.158103,0.000000,1.253318,0.000000,ONLINE_RIGETTI,0.862275,0.000000,1.734305,7.000000,3.653643,-0.038648,1.734305,0.320000,12.934121,ISOSTASIS | De: 300.61 | Estrés: ALTO,0.978985,43.866147,300.610046,E5,0.999992,E2,0.000008,E1,0.000000,E1,0,0.00
153.539568,bio,0.000000,1.515277,1.397144,0.000000,1.515277,0.000000,ONLINE_RIGETTI,0.000000,0.305455,1.437456,7.000000,3.815942,-0.046048,1.437456,0.320000,4.581832,ISOSTASIS | De: 357.92 | Estrés: ALTO,0.964116,53.034698,357.921120,E2,0.902451,E5,0.097549,E1,0.000000,,0,0.00
154.084417,bio,0.000000,1.966488,6.955083,0.000000,1.966488,0.000000,ONLINE_RIGETTI,0.000000,0.806701,1.437456,7.000000,3.972500,-0.057198,1.437456,0.320000,12.100520,ISOSTASIS | De: 467.86 | Estrés: ALTO,0.971094,68.827065,467.862838,E5,0.946320,E2,0.053680,E1,0.000000,,0,0.00
154.729103,bio,0.000000,0.792488,6.333260,0.000000,0.792488,0.000000,ONLINE_RIGETTI,0.690581,0.000000,1.437456,7.000000,4.120777,-0.074082,1.437456,0.320000,10.358715,ISOSTASIS | De: 188.14 | Estrés: ALTO,0.968989,27.737078,188.138475,E5,0.999994,E2,0.000006,E4,0.000000,E4,0,0.00
155.379517,bio,0.000000,0.549891,7.681807,0.000000,0.549891,0.000000,ONLINE_RIGETTI,0.308474,0.000000,0.414143,7.000000,4.257448,-0.099840,0.414143,0.320000,4.627115,HOMEOSTASIS | De: 131.77,0.978046,19.246173,131.765535,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
155.969770,bio,0.000000,3.050554,5.299773,0.000000,3.050554,0.000000,ONLINE_RIGETTI,0.000000,0.718217,0.414143,7.000000,4.378347,-0.139419,0.414143,0.320000,10.773253,HOMEOSTASIS | De: 731.35,0.978540,106.769383,731.346469,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
156.580622,bio,0.000000,1.172560,1.837653,0.000000,1.172560,0.000000,ONLINE_RIGETTI,0.064487,0.018341,0.414143,7.000000,4.478586,-0.195358,0.414143,0.320000,0.692193,HOMEOSTASIS | De: 284.06,0.988817,41.039606,284.064549,E5,0.993342,E2,0.006658,E4,0.000000,E4,0,0.00
157.144652,bio,0.000000,2.059477,6.238240,0.000000,2.059477,0.000000,ONLINE_RIGETTI,0.732581,0.000000,0.363610,7.000000,4.552963,-0.240535,0.363610,0.320000,10.988712,HOMEOSTASIS | De: 500.06,0.991058,72.081689,500.060033,E5,0.999987,E2,0.000013,E4,0.000000,E4,0,0.00
157.704885,bio,0.000000,0.514495,7.312941,0.000000,0.514495,0.000000,ONLINE_RIGETTI,0.000000,0.166335,0.363610,7.000000,4.596675,-0.200719,0.363610,0.320000,2.495018,HOMEOSTASIS | De: 125.31,0.994124,18.007316,125.310566,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
158.298403,bio,0.000000,1.971881,2.593285,0.000000,1.971881,0.000000,ONLINE_RIGETTI,0.000000,0.683185,0.363610,7.000000,4.606238,-0.040274,0.363610,0.320000,10.247778,HOMEOSTASIS | De: 479.36,0.992235,69.015843,479.359394,E5,0.999746,E2,0.000254,E4,0.000000,E4,0,0.00
158.857175,bio,0.000000,0.743274,6.379918,0.000000,0.743274,0.000000,ONLINE_RIGETTI,0.396945,0.000000,0.363610,7.000000,4.580335,0.132501,0.363610,0.320000,6.616681,HOMEOSTASIS | De: 179.74,0.987027,26.014589,179.739734,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
159.422830,bio,0.000000,2.279535,3.171576,0.000000,2.279535,0.000000,ONLINE_RIGETTI,0.678698,0.000000,1.369667,7.000000,4.520294,0.211624,1.369667,0.320000,11.238586,ISOSTASIS | De: 551.32 | Estrés: ALTO,0.987163,79.783721,551.316575,E5,0.996154,E2,0.003846,E4,0.000000,,0,0.00
160.106458,bio,0.000000,2.822289,5.076019,0.000000,2.822289,0.000000,ONLINE_RIGETTI,0.000000,0.768897,1.369667,7.000000,4.429993,0.207159,1.369667,0.320000,12.569244,ISOSTASIS | De: 678.10 | Estrés: ALTO,0.980676,98.780105,678.098812,E5,0.997288,E2,0.002712,E1,0.000000,,0,0.00
160.686298,bio,0.000000,1.535232,1.464028,0.000000,1.535232,0.000000,ONLINE_RIGETTI,0.000000,0.297063,1.369667,7.000000,4.315230,0.165022,1.369667,0.320000,5.281047,ISOSTASIS | De: 368.06 | Estrés: ALTO,0.978546,53.733134,368.062527,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
161.261576,bio,0.000000,2.963285,5.285592,0.000000,2.963285,0.000000,ONLINE_RIGETTI,0.874161,0.000000,1.761038,7.000000,4.182793,0.117115,1.761038,0.320000,13.697986,ISOSTASIS | De: 712.17 | Estrés: ALTO,0.980946,103.714986,712.171898,E2,0.990719,E5,0.009281,E1,0.000000,E1,0,0.00
161.823302,bio,0.000000,1.501324,2.626724,0.000000,1.501324,0.000000,ONLINE_RIGETTI,0.153066,0.199141,1.761038,7.000000,4.039515,0.073600,1.761038,0.320000,1.059127,ISOSTASIS | De: 360.53 | Estrés: ALTO,0.980167,52.546337,360.529207,E2,0.999998,E5,0.000002,E1,0.000000,E1,0,0.00
162.415677,bio,0.000000,2.598922,4.249337,0.000000,2.598922,0.000000,ONLINE_RIGETTI,0.000000,0.864018,1.761038,7.000000,3.891540,0.037387,1.761038,0.320000,13.147209,ISOSTASIS | De: 620.55 | Estrés: ALTO,0.974578,90.962260,620.548719,E5,0.889132,E2,0.110868,E1,0.000000,E1,0,0.00
162.973602,bio,0.000000,0.447277,7.906132,0.000000,0.447277,0.000000,ONLINE_RIGETTI,0.393680,0.000000,1.761038,7.000000,3.743903,0.008285,1.761038,0.320000,5.946617,ISOSTASIS | De: 107.23 | Estrés: ALTO,0.978518,15.654708,107.228918,E5,0.999999,E2,0.000001,E1,0.000000,,0,0.00
163.564459,bio,0.000000,1.282623,1.985528,0.000000,1.282623,0.000000,ONLINE_RIGETTI,0.699640,0.000000,0.885649,7.000000,3.600390,-0.014877,0.885649,0.320000,10.494602,HOMEOSTASIS | De: 306.91,0.976670,44.891807,306.911469,E5,0.806582,E2,0.193418,E1,0.000000,,0,0.00
164.154845,bio,0.000000,2.306277,4.728890,0.000000,2.306277,0.000000,ONLINE_RIGETTI,0.000000,0.579795,0.885649,7.000000,3.463625,-0.033197,0.885649,0.320000,8.696924,HOMEOSTASIS | De: 548.72,0.971113,80.719700,548.715514,E5,0.558345,E2,0.441655,E1,0.000000,E1,0,0.00
164.771733,bio,0.000000,1.413631,6.481182,0.000000,1.413631,0.000000,ONLINE_RIGETTI,0.000000,0.456139,0.885649,7.000000,3.335249,-0.047815,0.885649,0.320000,6.842085,HOMEOSTASIS | De: 337.01,0.973068,49.477092,337.012096,E5,0.974096,E2,0.025904,E1,0.000000,,0,0.00
165.366170,bio,0.000000,2.776210,4.996336,0.000000,2.776210,0.000000,ONLINE_RIGETTI,0.676775,0.000000,0.200290,7.000000,3.216149,-0.059467,0.200290,0.320000,10.151624,HOMEOSTASIS | De: 661.68,0.972811,97.167351,661.678412,E5,0.999999,E2,0.000001,E1,0.000000,E1,0,0.00
165.999859,bio,0.000000,1.792896,2.105923,0.000000,1.792896,0.000000,ONLINE_RIGETTI,0.021600,0.018458,0.200290,7.000000,3.106660,-0.068795,0.200290,0.320000,0.047123,HOMEOSTASIS | De: 431.39,0.982092,62.751366,431.393473,E5,0.951972,E2,0.048028,E1,0.000000,,0,0.00
166.612398,bio,0.000000,0.450423,8.092514,0.000000,0.450423,0.000000,ONLINE_RIGETTI,0.000000,0.696942,0.200290,7.000000,3.006726,-0.076376,0.200290,0.320000,10.454136,HOMEOSTASIS | De: 108.67,0.984777,15.764804,108.673700,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
167.209591,bio,0.000000,1.877966,4.335071,0.000000,1.877966,0.000000,ONLINE_RIGETTI,0.413151,0.000000,0.843624,7.000000,2.916029,-0.082626,0.843624,0.320000,6.197269,HOMEOSTASIS | De: 452.44,0.983349,65.728797,452.440216,E5,0.999986,E2,0.000014,E4,0.000000,E4,0,0.00
167.771034,bio,0.000000,1.243991,1.403559,0.000000,1.243991,0.000000,ONLINE_RIGETTI,0.659828,0.000000,0.843624,7.000000,2.834088,-0.087827,0.843624,0.320000,9.897425,HOMEOSTASIS | De: 301.52,0.989302,43.539670,301.517120,E2,0.999901,E5,0.000099,E4,0.000000,E4,0,0.00
168.377310,bio,0.000000,1.696452,2.292133,0.000000,1.696452,0.000000,ONLINE_RIGETTI,0.000000,0.627806,0.843624,7.000000,2.760327,-0.092228,0.843624,0.320000,9.417089,HOMEOSTASIS | De: 409.54,0.985345,59.375817,409.539728,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
168.962500,bio,0.000000,2.723864,5.132032,0.000000,2.723864,0.000000,ONLINE_RIGETTI,0.000000,0.404892,0.843624,7.000000,2.694127,-0.096014,0.843624,0.320000,6.073377,HOMEOSTASIS | De: 658.55,0.986814,95.335233,658.546997,E2,0.999103,E5,0.000897,E1,0.000000,,0,0.00
169.756059,bio,0.000000,1.317666,1.317443,0.000000,1.317666,0.000000,ONLINE_RIGETTI,0.841864,0.000000,1.746814,7.000000,2.634860,-0.099331,1.746814,0.320000,12.627959,ISOSTASIS | De: 318.53 | Estrés: ALTO,0.986693,46.118322,318.532311,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
170.375880,bio,0.000000,1.033671,1.536263,0.000000,1.033671,0.000000,ONLINE_RIGETTI,0.000000,0.548528,1.746814,7.000000,2.581913,-0.102288,1.746814,0.320000,8.227922,ISOSTASIS | De: 248.86 | Estrés: ALTO,0.982681,36.178487,248.863450,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
170.975691,bio,0.000000,0.696613,7.704333,0.000000,0.696613,0.000000,ONLINE_RIGETTI,0.000000,0.655297,1.746814,7.000000,2.534699,-0.104962,1.746814,0.320000,9.829461,ISOSTASIS | De: 167.80 | Estrés: ALTO,0.983201,24.381458,167.803049,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
171.583625,bio,0.000000,2.976161,5.620099,0.000000,2.976161,0.000000,ONLINE_RIGETTI,0.766061,0.000000,1.407297,7.000000,2.492668,-0.107404,1.407297,0.320000,11.490912,ISOSTASIS | De: 716.38 | Estrés: ALTO,0.982468,104.165621,716.375544,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
172.272489,bio,0.000000,1.621129,1.542319,0.000000,1.621129,0.000000,ONLINE_RIGETTI,0.155069,0.126391,1.407297,7.000000,2.455305,-0.109652,1.407297,0.320000,0.430171,ISOSTASIS | De: 392.05 | Estrés: ALTO,0.987084,56.739522,392.046629,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
172.844467,bio,0.000000,0.631273,7.492186,0.000000,0.631273,0.000000,ONLINE_RIGETTI,0.000000,0.838154,1.407297,7.000000,2.422140,-0.111744,1.407297,0.320000,12.572315,ISOSTASIS | De: 153.53 | Estrés: ALTO,0.992667,22.094538,153.527630,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
173.446755,bio,0.000000,1.451792,1.778313,0.000000,1.451792,0.000000,ONLINE_RIGETTI,0.302373,0.000000,0.388833,7.000000,2.392738,-0.113681,0.388833,0.320000,4.535599,HOMEOSTASIS | De: 352.10,0.989915,50.812712,352.101923,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
174.027682,bio,0.000000,0.713872,6.832561,0.000000,0.713872,0.000000,ONLINE_RIGETTI,0.652220,0.000000,0.388833,7.000000,2.366705,-0.115371,0.388833,0.320000,9.783305,HOMEOSTASIS | De: 173.13,0.989915,24.985536,173.134931,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
174.623756,bio,0.000000,1.376484,2.209234,0.000000,1.376484,0.000000,ONLINE_RIGETTI,0.000000,0.523677,0.388833,7.000000,2.343684,-0.116955,0.388833,0.320000,7.855156,HOMEOSTASIS | De: 332.52,0.985999,48.176937,332.516780,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
175.223076,bio,0.000000,3.508007,6.551892,0.000000,3.508007,0.000000,ONLINE_RIGETTI,0.000000,0.474519,0.387784,7.000000,2.323349,-0.118297,0.387784,0.320000,7.117784,HOMEOSTASIS | De: 847.43,0.985999,122.780257,847.428211,E2,0.548110,E5,0.451890,E4,0.000000,E1,0,0.00
175.815711,bio,0.000000,1.222874,1.342500,0.000000,1.222874,0.000000,ONLINE_RIGETTI,0.671455,0.000000,0.387784,7.000000,2.305405,-0.119186,0.387784,0.320000,10.071830,HOMEOSTASIS | De: 296.58,0.989915,42.800584,296.582637,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
176.397417,bio,0.000000,0.357246,7.876841,0.000000,0.357246,0.000000,ONLINE_RIGETTI,0.218578,0.000000,0.387784,7.000000,2.289586,-0.119559,0.387784,0.320000,3.278667,HOMEOSTASIS | De: 86.64,0.989915,12.503620,86.642663,E2,0.999691,E5,0.000309,E4,0.000000,E4,0,0.00
177.018754,bio,0.000000,0.774114,7.572171,0.000000,0.774114,0.000000,ONLINE_RIGETTI,0.000000,0.738623,0.387784,7.000000,2.275651,-0.119369,0.387784,0.320000,11.079339,HOMEOSTASIS | De: 187.52,0.988751,27.093994,187.524400,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
177.615876,bio,0.000000,2.375205,2.870724,0.000000,2.375205,0.000000,ONLINE_RIGETTI,0.394477,0.000000,1.403731,7.000000,2.263383,-0.118299,1.403731,0.320000,5.917162,ISOSTASIS | De: 575.38 | Estrés: ALTO,0.988751,83.132160,575.378756,E2,1.000000,E5,0.000000,E4,0.000000,E1,0,0.00
178.214715,bio,0.000000,1.138349,0.974843,0.000000,1.138349,0.000000,ONLINE_RIGETTI,0.759895,0.000000,1.403731,7.000000,2.252586,-0.116345,1.403731,0.320000,11.398428,ISOSTASIS | De: 275.76 | Estrés: ALTO,0.988751,39.842214,275.758067,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
178.788179,bio,0.000000,1.197222,1.124323,0.000000,1.197222,0.000000,ONLINE_RIGETTI,0.000000,0.571720,1.403731,7.000000,2.243084,-0.113155,1.403731,0.320000,8.575794,ISOSTASIS | De: 290.36 | Estrés: ALTO,0.989915,41.902770,290.361320,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
179.367184,bio,0.000000,1.130281,0.867681,0.000000,1.130281,0.000000,ONLINE_RIGETTI,0.000000,0.680760,1.749129,7.000000,2.234720,-0.109110,1.749129,0.320000,10.211406,ISOSTASIS | De: 274.59 | Estrés: ALTO,0.991582,39.559846,274.587798,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
179.899107,bio,0.000000,0.659168,7.900547,0.000000,0.659168,0.000000,ONLINE_RIGETTI,0.695073,0.000000,1.749129,7.000000,2.227352,-0.103636,1.749129,0.320000,10.426101,ISOSTASIS | De: 160.14 | Estrés: ALTO,0.991582,23.070890,160.136741,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
180.525201,bio,0.000000,0.558459,7.327953,0.000000,0.558459,0.000000,ONLINE_RIGETTI,0.457661,0.000000,1.749129,7.000000,2.220855,-0.097549,1.749129,0.320000,6.864922,ISOSTASIS | De: 134.91 | Estrés: ALTO,0.985999,19.546082,134.906878,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
181.104302,bio,0.000000,0.693006,7.413589,0.000000,0.693006,0.000000,ONLINE_RIGETTI,0.000000,0.759079,0.846174,7.000000,2.215115,-0.090720,0.846174,0.320000,11.386191,HOMEOSTASIS | De: 167.41,0.985999,24.255210,167.409235,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
181.677398,bio,0.000000,2.717789,4.157384,0.000000,2.717789,0.000000,ONLINE_RIGETTI,0.010916,0.158319,0.846174,7.000000,2.210032,-0.083297,0.846174,0.320000,2.211035,HOMEOSTASIS | De: 655.43,0.984332,95.122611,655.425579,E2,1.000000,E5,0.000000,E1,0.000000,E4,0,0.00
182.301396,bio,0.000000,2.554930,4.666675,0.000000,2.554930,0.000000,ONLINE_RIGETTI,0.776326,0.000000,0.846174,7.000000,2.205518,-0.075746,0.846174,0.320000,11.644888,HOMEOSTASIS | De: 616.15,0.984332,89.422562,616.150394,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
182.893508,bio,0.000000,3.067757,5.439531,0.000000,3.067757,0.000000,ONLINE_RIGETTI,0.000000,0.332429,0.846174,7.000000,2.201494,-0.067920,0.846174,0.320000,4.986429,HOMEOSTASIS | De: 739.82,0.984332,107.371496,739.824360,E2,0.996351,E5,0.003649,E1,0.000000,E1,0,0.00
183.454356,bio,0.000000,1.698752,2.517948,0.000000,1.698752,0.000000,ONLINE_RIGETTI,0.000000,0.626425,0.200247,7.000000,2.197891,-0.060907,0.200247,0.320000,9.396370,HOMEOSTASIS | De: 410.21,0.985627,59.456328,410.212149,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
184.079450,bio,0.000000,1.645846,2.610565,0.000000,1.645846,0.000000,ONLINE_RIGETTI,0.556017,0.000000,0.200247,7.000000,2.194648,-0.054213,0.200247,0.320000,8.340249,HOMEOSTASIS | De: 394.76,0.978985,57.604614,394.758298,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
184.694853,bio,0.000000,3.424024,6.544481,0.000000,3.424024,0.000000,ONLINE_RIGETTI,0.345404,0.000000,0.200247,7.000000,2.191712,-0.047883,0.200247,0.320000,5.181055,HOMEOSTASIS | De: 823.88,0.982109,119.840852,823.877279,E2,0.895749,E5,0.104251,E1,0.000000,E1,0,0.00
185.272708,bio,0.000000,1.985680,2.733122,0.000000,1.985680,0.000000,ONLINE_RIGETTI,0.000000,0.758073,0.888077,7.000000,2.189037,-0.042029,0.888077,0.320000,11.371101,HOMEOSTASIS | De: 474.69,0.975743,69.498797,474.690887,E2,0.545416,E5,0.454584,E1,0.000000,E1,0,0.00
185.854434,bio,0.000000,1.452551,1.392699,0.000000,1.452551,0.000000,ONLINE_RIGETTI,0.000000,0.189902,0.888077,7.000000,2.186581,-0.036957,0.888077,0.320000,2.848532,HOMEOSTASIS | De: 347.24,0.975743,50.839279,347.242593,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
186.448962,bio,0.000000,0.383989,7.855763,0.000000,0.383989,0.000000,ONLINE_RIGETTI,0.786287,0.000000,0.888077,7.000000,2.184312,-0.032621,0.888077,0.320000,11.794304,HOMEOSTASIS | De: 91.98,0.977690,13.439618,91.978482,E2,0.843384,E5,0.156616,E1,0.000000,,0,0.00
187.041831,bio,0.000000,2.732157,5.492248,0.000000,2.732157,0.000000,ONLINE_RIGETTI,0.000000,0.297778,0.888077,7.000000,2.182197,-0.029142,0.888077,0.320000,4.466670,HOMEOSTASIS | De: 651.82,0.973774,95.625488,651.823122,E5,0.998456,E2,0.001544,E1,0.000000,E1,0,0.00
187.692697,bio,0.000000,3.172681,5.572189,0.000000,3.172681,0.000000,ONLINE_RIGETTI,0.000000,0.716569,1.762676,7.000000,2.180212,-0.025593,1.762676,0.320000,10.748542,ISOSTASIS | De: 756.92 | Estrés: ALTO,0.973774,111.043823,756.920912,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
188.256681,bio,0.000000,1.845796,1.928066,0.000000,1.845796,0.000000,ONLINE_RIGETTI,0.653610,0.000000,1.762676,7.000000,2.178335,-0.023276,1.762676,0.320000,9.804152,ISOSTASIS | De: 442.13 | Estrés: ALTO,0.977690,64.602845,442.130995,E5,0.999899,E2,0.000101,E1,0.000000,E1,0,0.00
188.815904,bio,0.000000,0.678795,7.344758,0.000000,0.678795,0.000000,ONLINE_RIGETTI,0.642089,0.000000,1.762676,7.000000,2.176548,-0.021599,1.762676,0.320000,9.631342,ISOSTASIS | De: 163.70 | Estrés: ALTO,0.984332,23.757837,163.699187,E5,1.000000,E2,0.000000,E4,0.000000,,0,0.00
189.376048,bio,0.000000,0.451991,7.753710,0.000000,0.451991,0.000000,ONLINE_RIGETTI,0.000000,0.717218,1.367329,7.000000,2.174836,-0.020218,1.367329,0.320000,10.758277,ISOSTASIS | De: 109.19 | Estrés: ALTO,0.985999,15.819683,109.187309,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
189.969038,bio,0.000000,1.009711,6.922247,0.000000,1.009711,0.000000,ONLINE_RIGETTI,0.000000,0.427146,1.367329,7.000000,2.173187,-0.018592,1.367329,0.320000,6.407195,ISOSTASIS | De: 243.50 | Estrés: ALTO,0.984332,35.339869,243.503136,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
190.529893,bio,0.000000,0.657342,7.604318,0.000000,0.657342,0.000000,ONLINE_RIGETTI,0.808570,0.000000,1.367329,7.000000,2.171590,-0.017590,1.367329,0.320000,12.128557,ISOSTASIS | De: 158.17 | Estrés: ALTO,0.982109,23.006976,158.167471,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
